Username,Handle,Timestamp,Comments,Likes,Retweets,Text
Jennifer Franco,@jennfranconews,2020-12-04T23:17:39.000Z,"NEW: House Speaker Nancy Pelosi spars with reporter over COVID-19 stimulus negotiations: 

""I'm going to tell you something -- don't characterize what we did before as a mistake as a preface to your question if you want an answer.""From 
The Hill",436,433,936
Dan Ball,@DanNewsManBall,2020-12-04T22:50:04.000Z,"Tonight on Real America 
 @OANN
 

Special guests-
@RepFredKeller
 
@KitsonLA
 Founder - Fraser Ross
@KevinKileyCA
 
Attorney Wood & Powell Advisor - Seth Keshel
MI Poll Challenger - Hima Reddy
@realDonaldTrump
  @POTUS
 @TeamTrump",25,161,688
One America News,@OANN,2020-12-04T21:46:48.000Z,"President Trump’s legal team presents evidence of voter fraud in Ga., Gov. Brian Kemp calls for signature audit - https://oann.com/president-trumps-legal-team-presents-evidence-of-voter-fraud-in-ga-gov-brian-kemp-calls-for-signature-audit/… #OANNPresident Trump's legal team presents evidence of voter fraud in
In Georgia, Rudy Giuliani heard from witnesses who detailed alleged instances of voter fraud in the battleground state.
oann.com",159,1K,6.1K
Greta Wall,@GretaLWall,2020-12-04T21:02:27.000Z,"#MarketWrap Wall St closes higher, all 3 major indexes notch new records

DJIA +0.83%, 248.25 points at 30,217

NASDAQ +0.70%, 87.05 points at 12,464

S&P 500 +0.88%, 32.41 points at 3,699",25,150,962
Alex Salvi,@alexsalvinews,2020-12-04T20:15:17.000Z,NEW: Republicans in the Arizona legislature call for an audit of the Maricopa County election software and equipment:,136,1.8K,8.2K
Stephanie Hamill,@STEPHMHAMILL,2020-12-04T20:17:33.000Z,"Happy Friday!! Tune in to ""In Focus"" on 
@OANN
 at 6PME
We have a lot of great guests and so much to talk about! Trump attorney 
@RudyGiuliani
, 
@CongressmanHice
, 
@TrumpStudents
’s 
@RyanAFournier
, 
@SpectatorUSA
’s 
@amber_athey
, 
@tomborelli
 & more join me. 

See y’all in a bit!",84,293,1.3K
Donald J. Trump,@realDonaldTrump,2020-12-04T13:14:30.000Z,"Whistleblowers reveal that the USPS is responsible for tampering with hundreds of thousands of ballots. 
@OANN
  This long time Democrat stronghold got rid of massive numbers, especially in swing states, during and before delivery of the ballots. Well documented evidence!This claim about election fraud is disputed",21.3K,46.9K,167.9K
Alex Salvi,@alexsalvinews,2020-12-04T19:52:32.000Z,"NEW: U.S. Attorney John Durham is seeking a prison sentence for Kevin Clinesmith--the former FBI lawyer who pleaded guilty to altering an email from the CIA about former Trump campaign aide Carter Page--for up to 6 months.Sentencing Memorandum – #22 in United States v. CLINESMITH (D.D.C., 1:20-cr-00165) – CourtListene...
SENTENCING MEMORANDUM by USA as to KEVIN CLINESMITH (Scarpelli, Anthony) (Entered: 12/03/2020)
courtlistener.com",340,1.2K,4.4K
CaitlinSinclairTV,@CSinclairtv,2020-12-04T19:20:58.000Z,"A true patriot 
@JamesOKeefeIII
 — doing the hard work behind the scenes 
  FULL interview on 
@OANN",75,1.2K,7.7K
One America News,@OANN,2020-12-04T18:45:37.000Z,Secy. Pompeo speaks on Middle East security at IISS Manama dialogue - https://oann.com/secy-pompeo-speaks-on-middle-east-security-at-iiss-manama-dialogue/… #OANN,32,132,859
Alex Salvi,@alexsalvinews,2020-12-04T18:26:02.000Z,"NEW: The House votes 228-164 to remove marijuana from the federal schedule of controlled substances and for the regulation and taxation of legal sales. 

This marks the first time a chamber of Congress has voted on the issue of federally decriminalizing marijuana.",167,390,1.4K
Greta Wall,@GretaLWall,2020-12-04T18:24:27.000Z,"#NEW The U.S. trade deficit widens less than expected in October
@CommerceGov
 reports the trade deficit rose 1.7% in October to $63.1bn vs economists' expectations for $64.8bn

Imports +2.1% to $245.1bn; Exports +2.2% to $182bn

September revised to $62.1bn vs previous $63.9bn",13,65,485
Alex Salvi,@alexsalvinews,2020-12-04T18:19:13.000Z,"House Speaker Nancy Pelosi defends her decision to hold off on a ≈$2 trillion COVID relief package before the election. 

Rep. Pelosi said earlier this week she would lower her demand to $900 billion.From 
Daily Caller",325,309,693
Alex Salvi,@alexsalvinews,2020-12-04T18:22:09.000Z,"House Speaker Pelosi says she is now ready to negotiate a COVID relief bill, albeit for about half of her initial demand:

“It’s what we had in our bills, it’s for a shorter period of time, but that’s okay because we have a new president.”From 
Aaron Rupar",414,253,451
Stephanie Myers,@_StephanieMyers,2020-12-04T15:42:23.000Z,"NEW: 
House Majority Leader Steny Hoyer says the House will have enough votes to override veto by President Trump on Fiscal Year 2021 NDAA (National Defense Authorization Act)",204,224,706
One America News,@OANN,2020-12-04T15:54:05.000Z,Texas police rescue dozens of people from human smuggling operation in Houston - https://oann.com/texas-police-rescue-dozens-of-people-from-human-smuggling-operation-in-houston/… #OANN,89,2.4K,7.6K
One America News,@OANN,2020-12-04T15:30:31.000Z,Authorities offering $60K reward for info in death of 1-year-old in southeast D.C. - https://oann.com/authorities-offering-60k-reward-for-info-in-death-of-1-year-old-in-southeast-d-c/… #OANN,57,498,911
One America News,@OANN,2020-12-04T15:19:52.000Z,President Trump says he will sign COVID stimulus once it reaches his desk - https://oann.com/president-trump-says-he-will-sign-covid-stimulus-once-it-reaches-his-desk/… #OANN,70,398,2.6K
Christina Bobb,@christina_bobb,2020-12-04T14:41:58.000Z,"Biden cheatedThis claim about election fraud is disputed
Quote Tweet
Eric Trump
@EricTrump
 · Dec 4",2.4K,11.6K,45K
One America News,@OANN,2020-12-04T14:39:11.000Z,"Project Veritas reveals tapes of CNN executives showing bias against President Trump https://rumble.com/vbl8c3-project-veritas-reveals-tapes-of-cnn-executives-showing-bias-against-presid.html… #OANNProject Veritas reveals tapes of CNN executives showing bias against President Trump
CNN is taking heat after the release of multiple audiotapes expose the network for its political agenda. One America's Daniel Kitchen has more.
rumble.com",109,907,3.2K
Greta Wall,@GretaLWall,2020-12-04T14:14:48.000Z,"#NEW The November jobs report misses expectations as Coronavirus cases rose, states reimposed restrictions
@USDOL
 reports the U.S. added 245,000 jobs last month vs 440,000 economists expected

Unemployment rate fell to 6.7% from 6.9%

Labor force participation rate fell to 61.5%",37,95,561
One America News,@OANN,2020-12-04T14:08:12.000Z,"Good morning! Tune in to One America News for the latest!

(Photo: An American flag waves in front of the Supreme Court building on Capitol Hill in Washington, D.C. -- Patrick Semansky via AP) #OANN",50,246,1.9K
One America News,@OANN,2020-12-04T04:49:07.000Z,"Police officer in West Virginia is taken off life support following shooting - https://oann.com/police-officer-in-west-virginia-who-was-shot-in-the-face-dies/… #OANNPolice officer in West Virginia is taken off life support following sh
A police officer who was shot in the face in West Virginia has died from her injuries.
oann.com",145,398,1.1K
One America News,@OANN,2020-12-04T04:12:24.000Z,"Senate holds hearing on FBI’s Russia investigation - https://oann.com/senate-holds-hearing-on-fbis-russia-investigation/… #OANNSenate holds hearing on FBI's Russia investigation | One America
The Senate Homeland Security Committee held a hearing on the FBI's 2016 'Russia Investigation.'
oann.com",77,375,1.9K
One America News,@OANN,2020-12-04T03:53:48.000Z,"President Trump: GOP senators getting cold feet over ending Section 230 - https://oann.com/president-trump-gop-senators-getting-cold-feet-over-ending-section-230/… #OANNPresident Trump: GOP senators getting cold feet over ending Section 23
President Trump called out GOP senators who appear to be backing off the fight against Section 230.
oann.com",209,695,2.8K
One America News,@OANN,2020-12-04T03:47:06.000Z,"Pa. Unlawful Vote Case Heads To Supreme Court - https://rumble.com/vbkxxn-pa.-unlawful-vote-case-heads-to-supreme-court.html?mref=5z34n&mc=c3aii… #OANNPa. Unlawful Vote Case Heads To Supreme Court
In the days following the 2020 election, Sean Parnell and Mike Kelly have now successfully taken a case all the way from Harrisburg, Pennsylvania to the Supreme Court. One Americas Jack Posobiec spoke
rumble.com",84,1.2K,5.8K
One America News,@OANN,2020-12-04T02:54:13.000Z,"McCarthy: Democrats voted against COVID relief at least 40 times - https://oann.com/mccarthy-democrats-voted-against-covid-relief-at-least-40-times/… #OANNMcCarthy: Democrats voted against COVID relief at least 40 times | One
House Minority Leader Kevin McCarthy continues to hammer Democrats over their inaction of coronavirus relief.
oann.com",79,884,2.8K
Christina Bobb,@christina_bobb,2020-12-04T02:24:08.000Z,Democrats (& some Republicans) are trying to steal this election.  Republicans (& some Democrats) are trying to save election integrity.  This is not about party or policy.  It’s about right and wrong and both parties are on both sides.,258,1.5K,9.7K
One America News,@OANN,2020-12-04T02:22:24.000Z,"N.J. judge pushes law protecting private info of judges following husband’s recovery from shooting - https://oann.com/n-j-judge-pushes-law-protecting-private-info-of-judges-following-husbands-recovery-from-shooting-and-sons-death/… #OANNN.J. judge pushes law protecting private info of judges following assa
A federal judge who lost her son in an assassination attempt is warning of an attack on the federal judiciary.
oann.com",39,150,670
One America News,@OANN,2020-12-03T23:56:08.000Z,"Whistleblowers reveal USPS allegedly responsible for tampering with hundreds of thousands of ballots - https://rumble.com/vbkqd5-whistleblowers-reveal-usps-allegedly-responsible-for-tampering-with-hundred.html?mref=5z34n&mc=c3aii… #OANN 
@PearsonSharpWhistleblowers reveal USPS allegedly responsible for tampering with hundreds of thousands of ballots
Mounting evidence of election fraud reveals the post office could be responsible for tampering with hundreds of thousands of ballots. One America's Pearson Sharp has more.
rumble.com",130,1.3K,3.9K
One America News,@OANN,2020-12-03T20:09:11.000Z,"How compromised was the 2020 election? Dominion Voting Systems has had a history of problems. Stolen laptops, “switched” votes, Clinton ties, Antifa CEOs, undeniable data! 

Join One America’s 
@ChanelRion
 for this exclusive investigation! #OANNThis claim about election fraud is disputed",1.3K,8.8K,27.9K
One America News,@OANN,2020-12-03T23:47:43.000Z,Calif. authorities issue red flag warning amid high risk fire conditions - https://oann.com/calif-authorities-issue-red-flag-warning-amid-high-risk-fire-conditions/… #OANN,37,93,374
Kara McKinney OANN,@Nefertari_25,2020-12-03T22:56:06.000Z,"Tonight on Tipping Point 
@OANN
 

I talk to
@michellemalkin
 
@Gundisalvus
 
@RepBrianBabin
 
@A_Jafarzadeh
 
@OliviaEnos
 

About the following...",33,218,848
Dan Ball,@DanNewsManBall,2020-12-03T22:49:57.000Z,"Tonight on Real America 
 @OANN
 

Special guests:
@MattBraynard
 
@josephweber19
 
@WeThePeopleConv
 - Pres. Tom Zawistowski
Attorney - Lou Gelorino
@TeamTrump
 @realDonaldTrump
 @DonaldJTrumpJr",22,151,856
One America News,@OANN,2020-12-03T22:22:46.000Z,"Wall to Wall: John Cox on Democrat Leadership in Calif. https://rumble.com/vbkpnv-wall-to-wall-john-cox-on-democrat-leadership-in-calif..html?mref=5z34n&mc=c3aii… #OANNWall to Wall: John Cox on Democrat Leadership in Calif.
Hewlett Packard Enterprise is the latest company to leave California for Texas as the Golden State economy suffers under Democrat leadership during the pandemic. On Wall to Wall, Greta spoke with CHAN
rumble.com",32,219,822
Rumble,@rumblevideo,2020-12-03T20:40:56.000Z,"@OANN
 is now on Rumble!
Be sure to subscribe to their channel at http://rumble.com/OANN

#MakeTheSwitch #RumbleQuote Tweet
One America News
@OANN
 · Dec 3
#OANN decided to #MakeTheSwitch to #Rumble, where we can freely report the news without restrictions or censorship. 

Subscribe to our channel at http://rumble.com/OANN or download the Rumble app!",31,422,1.9K
Chris Pavlovski,@chrispavlovski,2020-12-03T20:16:56.000Z,"Cable news channel 
@OANN
 just made the switch to #Rumble so they can freely report the news without restrictions and censorship.

Imagine, a video platform where creators create whatever they like and viewers choose what they want to watch. Apparently it's not common in 2020.Quote Tweet
One America News
@OANN
 · Dec 3
#OANN decided to #MakeTheSwitch to #Rumble, where we can freely report the news without restrictions or censorship. 

Subscribe to our channel at http://rumble.com/OANN or download the Rumble app!",59,624,2.5K
One America News,@OANN,2020-12-03T22:04:17.000Z,"Wall to Wall: John Cox on Democrat Leadership in Calif. Part 2 - https://oann.com/wall-to-wall-john-cox-on-democrat-leadership-in-california-part-2/… 
@GretaLWall
 #OANNWall to Wall: John Cox on Democrat Leadership in Calif. Part 2 | One A
Hewlett Packard Enterprise is the latest company to leave California for Texas as the Golden State economy suffers under Democrat leadership during the pandemic. On Wall to Wall, Greta spoke with CHAN
oann.com",11,90,376
One America News,@OANN,2020-12-03T22:03:49.000Z,"Wall to Wall: John Cox on Democrat Leadership in Calif. Part 1 - https://oann.com/wall-to-wall-john-cox-on-democrat-leadership-in-california-part-1/… 
@GretaLWall
 #OANNWall to Wall: John Cox on Democrat Leadership in Calif. Part 1 | One A
Hewlett Packard Enterprise is the latest company to leave California for Texas as the Golden State economy suffers under Democrat leadership during the pandemic. On Wall to Wall, Greta spoke with CHAN
oann.com",7,73,346
Jorge Ventura Media,@VenturaReport,2020-12-03T21:23:04.000Z,"@STEPHMHAMILL
 and I discuss the hypocrisy from CA politicians for not following their own covid restrictions while small businesses in the state continue to suffer.
@DailyCaller",17,130,578
Greta Wall,@GretaLWall,2020-12-03T21:02:24.000Z,"#MarketWrap Wall St closes mixed

DJIA +0.29%, 86.71 points at 29,970

NASDAQ +0.23%, 27.82 points at 12,377

S&P 500 -0.06%, 2.27 points at 3,666",15,53,339
Stephanie Hamill,@STEPHMHAMILL,2020-12-03T20:47:21.000Z,"Tune in to ""In Focus"" on 
@OANN
 at 6PME
We have a lot of great guests and so much to talk about! Kentucky Senator 
@RandPaul
, 
@JudicialWatch
’s 
@TomFitton
, 
@NDCTrump
’s 
@Bruce_LeVell
, 
@chrismarko
, 
@theMRC
’s 
@dangainor
 and more will join me! 

See you soon! ",45,243,1K
Greta Wall,@GretaLWall,2020-12-03T20:53:23.000Z,"#MORE Order requires hair salons, personal services to close, retail can remain open at 20% capacity, restaurants back to just takeout/delivery, schools will remain open if they receive a waiver",40,90,319
Greta Wall,@GretaLWall,2020-12-03T20:53:23.000Z,"#NEW California Governor announces new regional stay-at-home order for the state

Splitting California into 5 regions, when a region's ICU capacity falls below 15% they will be put under stay-at-home order for 3 weeks",87,148,381
Team Trump (Text TRUMP to 88022),@TeamTrump,2020-12-03T18:32:55.000Z,"Video footage from Georgia shows that poll workers were told to stop counting and leave, while 4 people stayed behind to continue counting ballots in private1:20
1.3M views
This claim about election fraud is disputed",3.8K,25.4K,67.2K
Team Trump (Text TRUMP to 88022),@TeamTrump,2020-12-03T18:44:57.000Z,"WATCH: Video footage from Georgia shows suitcases filled with ballots pulled from under a table AFTER supervisors told poll workers to leave room and 4 people stayed behind to keep counting votes1:35
2.2M views
This claim about election fraud is disputed",13.7K,70.7K,143.1K
One America News,@OANN,2020-12-03T19:55:24.000Z,Sen. McConnell: Compromise on COVID-19 stimulus bill is within reach - https://oann.com/sen-mcconnell-compromise-on-covid-19-stimulus-bill-is-within-reach/… #OANN,77,153,723
One America News,@OANN,2020-12-03T19:42:58.000Z,"President Trump makes first formal address on the presidential elections - https://oann.com/president-trump-makes-first-formal-address-on-the-presidential-elections/… #OANNPresident Trump makes first formal address on the presidential electio
President Trump made his first formal address regarding the November 3 elections. On Wednesday, the White House posted the President's 45 minute speech on social media in which he detailed multip
oann.com",46,382,1.9K
One America News,@OANN,2020-12-03T19:34:15.000Z,"The power of private citizens in fight for election https://rumble.com/vbke7d-ariz.-lawmakers-outraged-after-viewing-trump-campaign-legal-teams-evidence.html?mref=5z34n&mc=c3aii… #OANNThe power of private citizens in fight for election
For some Americans its not enough to just sit and watch the news, they take action in meaningful ways. One America's Chanel Rion found two such examples in Arizona during Monday's election integrity f
rumble.com",59,571,2.9K
One America News,@OANN,2020-12-03T19:03:54.000Z,"3% of Ariz. ballots tainted or invalid, according to recent study https://oann.com/3-of-ariz-ballots-tainted-or-invalid-according-to-recent-study/… #OANN3% of Ariz. ballots tainted or invalid, according to recent study | On
President Trump recently shared the results of a statistical study of fraudulent votes in Arizona. In a tweet on Wednesday, the President noted a random sampling of ballots in the state has shown a 3
oann.com",85,728,2.9K
Greta Wall,@GretaLWall,2020-12-03T18:54:35.000Z,"#MORE Warning comes as airlines call for more aid from Congress. 

$100 billion in aid under CARES Act only prevented layoffs through end of September.",32,66,321
Alex Salvi,@alexsalvinews,2020-12-03T18:40:31.000Z,"NEW: The Wisconsin Supreme Court rejects Pres. Trump’s lawsuit that attempts to overturn the results of the election in the state along a 4-3 vote, saying the case first needs to exhaust options in the lower courts.",190,461,910
Jennifer Franco,@jennfranconews,2020-12-03T17:35:09.000Z,NEW: President Trump honors former American football coach Lou Holtz with the Presidential Medal of Freedom at a White House ceremony.,46,315,2.6K
One America News,@OANN,2020-12-03T17:16:53.000Z,Election fraud witnesses provide testimony in Mich. - https://oann.com/election-fraud-witnesses-provide-testimony-in-mich/… #OANN,130,1K,5.8K
Christina Bobb,@christina_bobb,2020-12-03T16:57:11.000Z,"@RudyGiuliani
 and team in GA to present evidence to state legislators at 1:00 EST.",102,561,2.6K
One America News,@OANN,2020-12-03T16:54:49.000Z,"#HappeningNow on 
@OANN
: Ga. Senate Committee hearing on election integrity underway in Atlanta. 

Tune in to One America News for LIVE coverage! #OANN",146,598,2.9K
Stephanie Myers,@_StephanieMyers,2020-12-03T16:14:43.000Z,Just Announced: The Fulton County Elections Director is not able to make it to the Georgia Senate Committee hearing on the election.,428,812,2.5K
Donald J. Trump,@realDonaldTrump,2020-12-03T16:09:07.000Z,"Georgia hearings now on 
@OANN
. Amazing!",13.5K,28.8K,174.7K
One America News,@OANN,2020-12-03T15:06:13.000Z,"Tom Fitton: Courts hiding from consequences of 'off the rails' election https://rumble.com/vbke19-tom-fitton-courts-hiding-from-consequences-of-off-the-rails-election.html?mref=5z34n&mc=c3aii… #OANNTom Fitton: Courts hiding from consequences of 'off the rails' election
In an exclusive interview, Judicial Watch President Tom Fitton told One America's John Hines that the the President and his lawyers have raised significant issues about the election, but the courts do
rumble.com",100,1.1K,4.3K
Greta Wall,@GretaLWall,2020-12-03T14:37:26.000Z,"#MORE Continuing claims dropped by 569,000 to 5.52 million for the week ending Nov 21

Pandemic Unemployment Assistance claims fell more than 30,000 to 288,701

Emergency PUA claims rose by nearly 60,000 to 4.57 million for week ending Nov 14",25,127,638
Greta Wall,@GretaLWall,2020-12-03T14:37:26.000Z,"#NEW Weekly jobless claims fall more than expected
@USDOL
 reports 712,000 Americans filed initial claims for unemployment benefits last week, down 75,000 from the week before and lower than economists’ expectations for 780,000

Lowest level of first time claims since pandemic",27,195,1K
Greta Wall,@GretaLWall,2020-12-03T14:33:48.000Z,#MarketWatch Wall St opens higher,17,46,452
CaitlinSinclairTV,@CSinclairtv,2020-12-03T14:30:21.000Z,"Georgians, your elected officials have let you down, but,  not voting is NOT the answer. Get out and VOTE and we will fight it in court.  We need you to hold the line, Patriots.",202,809,4.5K
Stephanie Myers,@_StephanieMyers,2020-12-03T13:27:06.000Z,"Tune in to 
@OANN
 where I will be speaking with 
@T_S_P_O_O_K_Y
 on the various testimonies we heard regarding election irregularities and what more we can expect.",52,186,1.1K
One America News,@OANN,2020-12-03T04:14:23.000Z,"Thanks for your support, Eric! 
 We appreciate it! Quote Tweet
EricLovesTheUSA
@EricLovesTheUS1
 · Dec 2
Replying to @STEPHMHAMILL
I left Fox News in the Dust and open up to @OANN ",121,305,3.2K
Stephanie Hamill,@STEPHMHAMILL,2020-12-03T03:48:45.000Z,"My show got delayed bc of the election hearing. 
We are on now! I hope you will tune in!! Quote Tweet
Stephanie Hamill
@STEPHMHAMILL
 · Dec 2
It’s already HUMP DAY
 ... Don’t forget to Tune in to ""In Focus"" on 
@OANN at 6PME
We have a lot of great guests and so much to talk about! @replouiegohmert, @trish_regan, @fleccas, @DC_Draino, the @MarketInstitute’s @CharlesSauer and more join me. 

See you in a bit! ",84,244,2.2K
One America News,@OANN,2020-12-03T03:58:40.000Z,President Trump delivers remarks outlining election fraud - https://oann.com/president-trump-releases-speech-outlining-election-fraud/… #OANN,236,1.2K,7.7K
One America News,@OANN,2020-12-03T03:36:10.000Z,Allies of President Trump concerned DOJ will not conduct meaningful investigation into voter fraud - https://oann.com/allies-of-president-trump-concerned-doj-will-not-conduct-meaningful-investigation-into-voter-fraud/… #OANN,627,1.5K,7.5K
One America News,@OANN,2020-12-03T03:35:01.000Z,White House Press Secy. points out blatant hypocrisy from Democrat lawmakers - https://oann.com/white-house-press-secy-points-out-blatant-hypocrisy-from-democrat-lawmakers/… #OANN,96,736,5.1K
One America News,@OANN,2020-12-03T02:47:07.000Z,Operation Warp Speed predicts 100M Americans immune to COVID-19 by end of February - https://oann.com/operation-warp-speed-predicts-100m-americans-immune-to-covid-19-by-end-of-february/… #OANN,149,332,1.6K
Christina Bobb,@christina_bobb,2020-12-03T02:36:42.000Z,Since when is it appropriate for legislators to intimidate witnesses?,1.1K,6.7K,30.4K
Dan Ball,@DanNewsManBall,2020-12-03T02:03:02.000Z,"I applaud the brave Americans who are testifying right now in Michigan. If you’re not watching you should be! #electionfraud 
@realDonaldTrump
 @OANN
 And shame on the Democrat rep who just called them liars. #Disgusting #shameonyou #pos",925,4.2K,23.3K
One America News,@OANN,2020-12-03T02:08:59.000Z,Dive boat captain indicted on federal manslaughter charges - https://oann.com/dive-boat-captain-indicted-on-federal-manslaughter-charges/… #OANN,25,158,603
Alex Salvi,@alexsalvinews,2020-12-03T02:00:51.000Z,NEW: The Trump campaign files a lawsuit in Wisconsin asking the court to order the state legislature to address constitutional violations in the election process by selecting delegates to the Electoral College.,102,1.2K,5.7K
Alex Salvi,@alexsalvinews,2020-12-03T01:32:28.000Z,"Tonight on After Hours on 
@OANN
:

RNC's Strategy - 
@TommyHicksGOP
 
Barr/DOJ/Elections - 
@ErickKaardal
 
Congress Outlook - 
@Kat_Cammack
 
Pres. Trump & §230 - 
@TheClayClark
 

Starting later due to Michigan hearing!0:25
34.9K views",22,120,618
One America News,@OANN,2020-12-03T01:00:03.000Z,"Husband of dead Houston social media influencer says he has received death threats - https://oann.com/husband-of-houston-social-media-influencer-says-he-has-received-death-threats/… #OANNHusband of deceased Houston social media influencer says he has receiv
The husband of a social media influencer said he has received death threats since her body was discovered.
oann.com",22,141,477
One America News,@OANN,2020-12-03T00:24:30.000Z,Gov. Abbott: Private businesses always welcome in Texas - https://oann.com/gov-abbott-private-businesses-always-welcome-in-texas/… #OANN,55,247,1.8K
Donald J. Trump,@realDonaldTrump,2020-12-02T23:32:27.000Z,"HAPPENING NOW! 
@OANNQuote Tweet
One America News
@OANN
 · Dec 2
#TODAY: President Trump's legal team is set to hold a hearing in Mich. on election integrity. @OANN will provide full coverage starting at 6 p.m. EST / 3 p.m PST! #OANN",8.7K,20.2K,107.8K
Pearson Sharp,@PearsonSharp,2020-12-02T23:34:35.000Z,"YouTube has actually banned my report on COVID-19, censoring this life-saving information from actual doctors on the front lines. But 
@OANN
 is committed to exposing the truth, no matter what. Click the link below to see the full, UNCENSORED report:
 https://oann.com/one-america-news-investigates-america-open-for-business/…",122,562,1.2K
Patrick Hussion,@PatrickHussion,2020-12-02T23:41:03.000Z,"**NEW: The RNC invites 2024 hopefuls to a January meeting. The list of folks invited to speak: VP Pence, Nikki Haley, Sen R. Scott, Sen T. Scott, Gov DeSantis, Sen Cruz, Sen Rubio, Sen Cotton, Sen Ernst, Gov Abbott, Gov Ducey & Sen Hawley. (per 
@politico
)",241,168,668
Kara McKinney OANN,@Nefertari_25,2020-12-02T22:57:41.000Z,"Tonight on Tipping Point 
@OANN
 

I talk to
@julie_kelly2
 
@va_shiva
 
@RepRalphNorman
 
@KristanHawkins
 
@weinrich_noah
 

About the following...",51,243,1.1K
One America News,@OANN,2020-12-02T21:05:25.000Z,Fraternal Order of Police: Nearly 300 law enforcement officers have been shot in 2020 - https://oann.com/fraternal-order-of-police-nearly-300-law-enforcement-officers-have-been-shot-in-2020/… #OANN,63,420,815
Stephanie Hamill,@STEPHMHAMILL,2020-12-02T20:42:13.000Z,"It’s already HUMP DAY
 ... Don’t forget to Tune in to ""In Focus"" on 
@OANN
 at 6PME
We have a lot of great guests and so much to talk about! 
@replouiegohmert
, 
@trish_regan
, 
@fleccas
, 
@DC_Draino
, the 
@MarketInstitute
’s 
@CharlesSauer
 and more join me. 

See you in a bit! ",52,198,1K
Patrick Hussion,@PatrickHussion,2020-12-02T20:16:26.000Z,"**NEW: The RNC will host a 'Victory Rally' w/ Pres. Trump, Senator David Perdue, Senator Kelly Loeffler & other Republicans in Valdosta, GA on Saturday, Dec. 5th.",172,746,3.1K
One America News,@OANN,2020-12-02T19:59:51.000Z,"Treasury Secy., Fed chair urge Congress to provide small business aid - https://oann.com/treasury-secy-fed-chair-urge-congress-to-provide-small-business-aid/… #OANNTreasury Secy., Fed chair urge Congress to provide small business aid
Top economic officials are urging Congress to provide more aid to small businesses that have taken a hit due to statewide lockdowns amid the coronavirus pandemic.
oann.com",33,167,822
CaitlinSinclairTV,@CSinclairtv,2020-12-02T19:53:42.000Z,"Should 
@OANN
 start a #LockdownHypocrisy segment? 

Featuring your favorite Democrats who continue to make rules they DON'T follow!",173,321,1.9K
One America News,@OANN,2020-12-02T19:10:28.000Z,GOP Rep. Mo Brooks to challenge certification of electoral college votes - https://oann.com/gop-rep-mo-brooks-to-challenge-certification-of-electoral-college-votes/… #OANN,240,1.3K,6.1K
Stephanie Myers,@_StephanieMyers,2020-12-02T18:58:58.000Z,"NEW: 
Per Akerna, Thanksgiving cannabis sales top $238 million, marking the biggest sales day of the year...",48,120,559
Alex Salvi,@alexsalvinews,2020-12-02T18:42:13.000Z,"White House Press Secretary Kayleigh McEnany lists the politicians who have been hypocritical with their own COVID lockdown restrictions:From 
Julio Rosas",134,1.4K,4.7K
Jennifer Franco,@jennfranconews,2020-12-02T18:41:55.000Z,"NEW: WH Press Secretary Kayleigh McEnany:

""Behind me you'll see displayed images of Democrat hypocrisy playing on loop ... Quite clearly these Democrats do not follow their own edicts. They act in a way that their own citizens are barred from acting.""From 
Benny",268,1.5K,5.1K
Greta Wall,@GretaLWall,2020-12-02T17:34:05.000Z,"#NEW Mortgage demand continues to boom amid pandemic
@MBAMortgage
 reports mortgage applications rose 9% over the last week, surging 28% year-over-year

Refinance applications fell 5% weekly, still 102% higher than a year ago

Average purchase loan amount hit record high $375,000",29,135,632
One America News,@OANN,2020-12-02T17:28:25.000Z,"Federal Investigators warn of counterfeit COVID-19 vaccine fraud - https://oann.com/federal-investigators-warn-of-counterfeit-covid-19-vaccine-fraud/… #OANNFederal Investigators warn of counterfeit COVID-19 vaccine fraud | One
As the COVID-19 vaccine nears Food and Drug Administration (FDA) approval in the U.S., federal investigators are warning about counterfeit vaccines.
oann.com",71,408,874
Jennifer Franco,@jennfranconews,2020-12-02T17:16:11.000Z,"NEW: The CDC is issuing new guidance reducing the recommended days a person must quarantine after exposure to COVID-19 from 14 days to 7 days (with negative test) or 10 days (without test & no symptoms), according to the agency's coronavirus incident manager, Dr. Henry Walke.",129,637,2.2K
One America News,@OANN,2020-12-02T17:13:53.000Z,"#TODAY: White House Press Secy. Kayleigh McEnany set to hold briefing at 1 p.m. EST / 10 a.m. PST! 

Tune in to 
@OANN
 for LIVE coverage! #OANN",55,501,2.6K
One America News,@OANN,2020-12-02T16:40:07.000Z,"#TODAY: President Trump's legal team is set to hold a hearing in Mich. on election integrity. 
@OANN
 will provide full coverage starting at 6 p.m. EST / 3 p.m PST! #OANN",6.9K,15.1K,67.7K
Stephanie Myers,@_StephanieMyers,2020-12-02T16:17:59.000Z,"INBOX:
President Trump will award the Presidential Medal of Freedom to Louis Leo Holtz on Thursday.",51,304,2.2K
Donald J. Trump,@realDonaldTrump,2020-12-01T20:39:59.000Z,"From 
Team Trump (Text TRUMP to 88022)",9.1K,37.7K,124.5K
Donald J. Trump,@realDonaldTrump,2020-12-01T20:49:11.000Z,"Jesse Morgan—a truck driver (subcontractor) with USPS in PENNSYLVANIA...From 
Team Trump (Text TRUMP to 88022)",19.5K,52.6K,149.1K
Donald J. Trump,@realDonaldTrump,2020-12-01T21:28:23.000Z,"From 
Team Trump (Text TRUMP to 88022)",8.8K,31K,99.9K
